text,label
"dahshatli dastlab, men deyarli har bir narsani to'lashim kerak qadar yomon emas edi.
",0
"server muammolari. bu o'yin ajoyib va ​​u serverga ulanadigan bo'lsa ham bo'ladi. muammoga duch kelmaslik uchun hamma narsani sinab ko'rdim ..
",0
"bu ajoyib o'yin, biroq 100 ta reklamalarni olib tashlashim kerak bo'lgan nuqtaga olib tashlandi. sizga reklama kerak, ammo 30 soniyali videoni tomosha qilishim kerak, chunki menga boshqalarning dasturini yuklab olish uchun meni jalb qilishga urinish - o'z mahsulotingizni mahv etishning ishonchli yo'li
",0
"juda zerikarli o'yin
",0
"nima bo'ldi? yaxshi ishladi, ammo majburan yopiq. endi faqat bo'sh oq ekran ko'rsatiladi. iltimos, tuzatish. yoki foydalanish uchun yangi ilovani topishga harakat qilishim kerak. menga bu juda yoqadi. fix va men 5 marta beraman
",0
"faqat radar faqat havoning ta'rifi sketchy hisoblanadi. prognozlarga ishonma ... men ushbu dasturni faqat radar uchun ishlataman. hech qachon aniq emas
",0
"lovehate hikoyalarni seving, ilovadan nafratlaning. iltimos, tinglayotgan har safar bu buzg'unchiliklarni tuzatib qo'ying, istagan joyni qayta ishga tushiring, nima tinglayotganimni kuzatib bo'lmaydi. juda asabiylashmoq
",0
"mening telefonim ishlashni qiyinlashtiradigan tarzda to'xtatilsa ham qaytarilmaydi
",0
"dala futbolchilari shu qadar sekin harakat qilmoqdalar, men u 2 yulduzga ega bo'ldim va o'yin o'ynaganimda va o'yinni avtomatik ravishda egallab turganimda, u xuddi ko'rsatilmagani kabi emas ...
",0
"o'tgan yili bu yaxshi ish bo'ldi. qo'ng'iroq va video endi ishlamayapti.
",0
"yuzimni o'zimning kirishimda qanday qilib do'zaxga qo'yishi mumkinligidan nafratlanaman
",0
"drayvdagi yaxshi ilovalar
",0
"yordamga muhtoj bo'lgan har qanday maslahat yordamni qanday yuklab olishni sinab ko'rishga yordam beradi
",0
"menga chainsaw bladeni sotib olishga harakat qildim. bir xabar, men qilmagan bo'lsam-da, degan edi. va mening hisobim to'lanadi. qiziqarli o'yin, lekin unda haqiqiy pul sarflamang.
",0
"sigilda yaratilgan epublarni tahrir qila olmayman men ushbu ilovani windows uchun sigil yordamida yaratgan fayllarni yangilash va tahrir qilish uchun sotib olganman, ammo bu dastur hech qanday ochilmaydi
",0
"ikkinchi baliq singan singan baliq baliqni yoqtirmayman, o'yinni yo'q qilaman
",0
"bu o'yin juda yomon ... agar buni amalga oshirishni iltimos qilsam, uni 0star qilaman, chunki bolalar o'ynashi mumkin, agar ular kamida o'ynasalar, o'ynasinlar e-pochta manziliga yuborilsin
",0
"yaxshi o'yin, juda kamchiliklar siz o'yin uchun to'laysiz, ammo reklama bilan bombardimon qilasiz va 16 missiyangiz orqali o'ynashingiz kerak
",0
"erta aytish uchun ikki daqiqa ham emas, balki reyting uchun so'raydi.
",0
"o'yinni boshlash 1 yulduzga qadar
",0
"6 .. dan faqat ikkita bepul jumboq
",0
"tomoshabinlar bu xatolarni aytadi, bir necha hafta davomida ishlamagan. texnologik elektron xabarlar yuborildi va javob yo'q. tasavvur qiling, men uni o'chirishim kerak ...
",0
"uni nafratlantirmoq sizga bu sizga ko'proq qulupnay sovg'alari beradigan va sovg'a qilingan baxtli sovg'alarni bermaydi
",0
"boks. cpu tuyg'usi bilan barcha kurashni to'xtatdi, ehtimol 815 zarbani tashladi va uni urib, kamida 60 marotaba lol urdi.
",0
"yuklab olishdan keyin muzlashadi o'yinni boshlashdan oldin o'yinni saralash ekranga tushadi va ekran bo'sh bo'ladi va pulni qaytarib ololmayman ... bundan tashqari, men ikki marta qayta o'rnatib yuborildim ...
",0
"bu loldan nafratlangan.
",0
"juda ko'p qo'shimchalar ular bu ilovada bezovtalanishning usulidir
",0
"o'yinlarga kirish yo'q
",0
"o'yin o'ynash og'ir sekin, har bir harakatda kamida 45 soniya gapirganda, men 3 ta harakatni qabul qildim va keyin uni juda sekin tark qildim. o'yinni o'ynagan vaqtingizda sizda qanday sozlamangiz borligini ko'rish uchun sizda dosyaniz yoki grafika yo'q. galaktikasi yorlig'i.
",0
"sizning batareyangizni juda ko'p drenajlashni batareyani tezroq sarflaydi
",0
"mulkim bor. shunga qaramasdan .... tez va tez yoqtirmayman
",0
"kari xiyonat o'yinni aldashning yagona usuli emas edi, lekin avvalo 2 marta juda yomon bo'lishni istayman, men o'zimning ismimni xotinimga beraman va ko'p cheaterlarim borligini e'lon qila olaman
",0
"katta ilovalar, ammo hozir qulab tushmoqda
",0
"dondurur birinchi o'yindan so'ng, dastur muzlaydi. ayniqsa, to'langan premium ilovasi uchun etarlicha yaxshi emas
",0
"uning shitligi shunchalik noqulay
",0
"yaxshi fikr, lekin o'g'li planshetiga qulab tushadi
",0
" yuk yuk
",0
"o'g'lim buni juda yaxshi ko'radir, lekin biz yangi muammoga duch keldik. o'yinni o'ynaganimda faqat qora ekran ko'rinadi va o'yinni yuklab bo'lmadi.
",0
"noto'g'ri haroratni taxmin qilish bu 73 darajali haroratni o'qiydi, shu bilan birga boshqa manbalarga ko'ra haqiqiy harorat 85 ga teng. uning ma'lumotlarini qaerdan oladi, men aniqroq bepul ilovalardan foydalandim. pulning chiqindilari
",0
"katta xatolik. barcha agentlik missiyalarini tugatish mumkin emas ..... kesishni davom ettiradi ... iltimos, tuzatib qo'ying
",0
"men bu o'yinni bepul to'plam bilan yutib oldim, lekin o'yinni yuklab olishimdan beri men uni ""marmelad"" xatosi tufayli ocholmadim. iltimos, bu o'yinni tartibga soling, chunki men hech qachon o'yinni o'ynata olmadim.
",0
"aladdin men 2-qismni o'ynamayman, chunki xo'jayin undan keyin 3-qism yo'q 3-darajali o'ynaydi. yordam bering
",0
"endi ishlamayapman, lekin nima uchun bularning barchasi peppa ni tanlagandan so'ng ishbilarmon ramz, lekin aslida hech narsa qilmaydilar. kecha yaxshi ishladim. iltimos, tuzatishlaringizni yangilang.
",0
"eksli yaxshi
",0
"bu o'yinni yaxshi ko'raman, chunki amakim shaxmatchidir va u shaxmatni qanday o'ynashni o'rgatgan va u o'g'illarini o'rgatgan, amakim malayziyaga 2 marotaba shaxmat o'ynagan. u, nmor milliy ustasi,
",0
"uni yaxshi ko'rish, ammo qonli to'qnashuvni saqlab turadi. uyingizda, ko'chalarda va hatto kaplumbağa vaqtida ham xudo man etilgan. bu faqat to'xtaydi va hech qanday tanga yoki xp hisobga olinmadi. qanday yomon narsa. tuzat. endi.
",0
"galaxy video-dagi dahshatli video g'ishtli va donli. iphone ustida ajoyib. ovoz bilan video sinxronlanmaydi. barcha ro'yxatga olish funktsiyalari ishlamaydi. buning uchun pul to'laganimga ishonmayman.
",0
"fu, iltimos, buni tuzatishga harakat qiling. hatto tovush to'la va televizor yonida turibman. iltimos, buni hal qiling
",0
"uchrashuv muqaddasa 2 ta konsert - telefon uchun juda ko'p xotiralar. men lg optimus l9-da uni qanchalik katta ekanligi haqida tushuna olmayman. iltimos, aka kondanse hosil qiling. bu ajoyib o'yin edi.
",0
"uni yomon ko'rganimdan nafratlanaman, chunki o'ynab, bitta karta yo'q. ushbu ilovada bitta nuqson topildi. shunday qilib, dasturni kodlash o'ynash vaqtida 1 kartani o'tkazib yubormaydi. ushbu ilovani to'g'ri tekshirmasdan qanday qilib tarqatishdi. bu juda yomon
",0
"eng yomoni ... fayllarni uzatganimda oxirgi paytlarda men telefonimdan chiqib ketmoqdaman ... hozirda mokee rom dan foydalanmoqdaman ... sm11 da xuddi shunday ... plz fix ... telefonim galaxy s2 i9100g ... thanx
",0
"men xabarlarni ko'rmasligim mumkin bildirishimni ko'rmayapman va mendan mendan mad juda muhim narsalarni yo'qotaman va xabarnomamisiz twitterga chiqmayman, shuning uchun siz uni tezda tuzatib qo'ying
",0
"afsuski ... kompyuterda katta, ammo kalibrlash vositasi yomon edi. yaxshi o'yinni yoqtirmaslik kerak.
",0
"nima uchun motorlar sotib olgandan so'ng, o'yin internetga o'tirishga muhtoj. yaxshiyamki, boshqa ishlab chiqaruvchilarga o'xshab, qaerda sotib olgan bo'lsangiz, biron-bir internetga hech qachon o'ynash kerak emas. ushbu parametr sayohatlar paytida o'yinni chegaralash.
",0
"oxirgi yangilashdan beri muzlashdan saqlanadi.
",0
"nafrat qilaylik qabulimdan foydalanishga ruxsat bermayman va mehmonni ham foydalanolmayman. ushbu o'yinni qanday o'ynashim mumkin?
",0
"kredit olishda davom eting ushbu ilovadan foydalanishni boshlaganimdan buyon jami 60 kredit yo'qotdim. ularni qanday qilib qaytarib olsam yo'qolgan kreditlarni qaytarib olsam, yulduzlar sonini oshiraman
",0
"shit dont sizning vaqtingizni yo'qotadi .bu o'yin juda yomon
",0
"boshqa chaqaloqlarni sotib olishingiz kerak bo'lgan haqiqatni yoqtirmayman va bu o'yin bejiz emas
",0
"heted nima bu o'yin
",0
"qaytarilishim acer iconia planshetiga ega va o'yin ishlamayapti. muvaffaqiyat darajasiga chiqqanda, mijozlarni o'z xonalariga sudrab borishimga yo'l qo'ymaydi.
",0
"yomon grafika va yomon kamera ko'rinishi bilan o'ynagan kamera yomon o'yin ... yaxshilanishni talab qiladi
",0
"ishlamadim, dasturni ochdim va pulni qaytarib olishni xohlagan bironta narsa ustiga bosolmadim
",0
"buggy yangi o'yinni boshlaganimdan keyin o'yin tugagandan so'ng, kutilmaganda ishni to'xtatdi, teginish javob bermaydi. galaxy note 10.1 2014 nashrida ham xuddi shunday bo'ldi. yaxshi o'yin, umid qilamanki, u yana bir kun ishlaydi.
",0
"reklamalar juda noqulay edi. menga doimo reklamalarni joylashtirmoqda.
",0
"fikrlarni faqatgina ikkita sharhni ko'rish imkoniyatiga ega emas. iltimos, barcha javoblarni ko'rib chiqaylik. buni tuzating
",0
"adobe airdagi rid adobe air-rid ishlatiladi adobe air xavfsizligi bilan boshqalarni boshqalarni bilan tushiradimni menga ishlab chiqaradi, adobe air yangi oldini olish mumkinmi, adobe air xizmatidan javob beriladigan vanna masalasi ochib beradi, yaqin moslamali dlt
",0
"uni yaxshi ko'raman, lekin iltimos, uni uzoqroq bajaring. va 30-bosqichni mag'lub qilmoqchi bo'lganimda ishlashni boshla
",0
"lokita varma uning fantastik o'yini emas, balki u ishlamaydi
",0
"siz ko'proq sarflashingiz kerak. men ilovani to'ldirdim, lekin imkoniyatdan qochib qutulsam, ko'proq sotib olishingiz kerak. bundan tashqari, hech qanday aqlli savollar ham, faqat qiyin narsalar.
",0
"ishlamayman yangi telefonimda u umuman ishlamaydi. biri ortiqcha
",0
"men 5 yulduz beraman, lekin bu yaxshi ishlamaydi.
",0
"eski versiyada bo'lgani kabi, bbm-dan o'chirilgan bu yangi versiya yaxshi emas ... men darhol dp va maqomni ko'ra olmayapman ... bu ish uchun juda muhim.
",0
"ebay dan foydalaning e'lonlar rad etildi, rasmlar yuklanmaydi. ikkalamiz ham vaqtni behuda sarflamoqda
",0
"not upcate update yangilash.please to'g'irlashdan keyin ishlamayapti.
",0
"uni sevish uchun foydalandim, bu o'yinni juda sevib qoldim. keyin hisobga olish jarayoni birdaniga ishlamaydi va barcha qadamlarimga amal qildim, hatto google va uning ilovasi bilan bog'liq muammo
",0
"haqiqatan ham uni yaxshi ko'rardim, lekin u yuklamaydi. hech narsa o'ynay olmaydi.
",0
"sinxronlashtirish materiklarning yo'llari va yo'llari sinxronlanmagan.
",0
"men hozir yoqtirmayman, agar ushbu o'yinni sevsam, har narsani sotib olsam, men uni o'chirib yuboradigan bo'lsa, uni juda asabiylashtiraman. hech narsa qilmoqchi bo'lgan har bir narsa pop-up qo'shimchalar. hozir juda xafa bo'ldim
",0
"faltu game ushbu o'yinni yuklab oling. bu vaqtni yo'qotish. jodugarliklar bu o'yinni qiladilar. u internetdan foydalanadi va telefonni sekinlashtiradi. eng yomon o'yin.
",0
"umidsiz o'yin google play'da yaxshiroq narsa toping. vaqtingizni bu yerga o'tkazmang.
",0
"o'yin g'alaba qozonishdan tashqari, qiziqarli
",0
"samsung galaxy note samsung tomonidan qaytarib olish tugmasi yordamida o'yindan chiqa olmayman. uni tuzatganingizda men ushbu ajoyib o'yin uchun 5 yulduzni beraman. rahmat.
",0
"noma'qul wtf okay, birinchi navbatda, chaqaloqning ikkinchi qismini nima uchun dunyoda nega 1000 yoshga to'lgan bo'lsa ham, men boshqa chaqaloqni qanday qilib qulflay olmayman?
",0
"hanging, osib qo'yaman va osib qo'yaman. mening yorlig'im osilgan, endi aslida sekund allaqachon sekin, lekin uni o'rnatganingizdan so'ng ichki oyna ishlamaydi va ishlamaydi. iltimos, uni o'rnatmang.
",0
"bu biroz chaqqonlik. faqat pastga tushish uchun 2 ta zeb-ziynatga ega bo'lgandan so'ng, siz oxirigacha aylanmaydi va faqat 2 ta tosh olasiz. bundan tashqari, hech bir onlayn multiplayer yo'q. hozirda 7-o'rin emas.
",0
"qalin vaqtni sarflamang. oxirgi yangilash mening barcha tangalarni oldi. bu erda bir nechta slot o'yinlari juda yaxshi.
",0
"ushbu ilovani sotib olgan xatolar va u to'g'ri ishlamasa, rasmlar kesilgan va faqat ekranda miltillaydi. buning ustiga nima qilish mumkin?
",0
"vidjet biror narsani ko'rsatmaydi ... yangilashni olib tashlash va pro-appni qayta tiklashdan so'ng, vidjet oxirida paydo bo'ldi. lekin vidjet hali biror ma'lumotni ko'rsatmaydi. vidjetni to'g'rilash.
",0
"kichik o'quv qo'llanma yordam berishi mumkin yoki hatto yordam berishi mumkin. va agar u allaqachon mavjud bo'lsa, ehtimol bu ilovani bilmagan odamlarga kirish mumkin.
",0
"hamma narsani qila olmaydi
",0
"hisobni yaratib bo'lmadi so'nggi versiyani yangilashdan so'ng ushbu ilova bilan ishlashni davom eta olmayman. har doim men hisob-sahifani yaratishga kirishaman. oxirgi yangilanish uchun 2 yulduz, avvalgi versiya yaxshi ishladi. iltimos, tuzatib qo'ying.
",0
"muqaddas berish uyg'onishidan qo'llanilishimni qo'l qilish uchun sizning sizni qo'llab-quvvatlash uchun yo'q download
",0
"ishlamaydi parametrlarni ochganimda yopiladi
",0
"uning foydasizligi va reklamasi 2 sekund kabi nimani anglatadi, shuning uchun reklamalarni yaxshi yoqtiraman
",0
"o'tmishdagi bo'limlar men endi yangi toifalarga ega emasman. 80-yillar, 90-yillar, irlandiya, valentin toifalari va boshqalar. nima uchun ularni dahshatli qildingiz
",0
"qadimgi o'yin, yangi reklama qadimgi grafikalar bilan hali ham eski o'yin, bu katta ko'krak gapirganlarga qancha sarf qiladigan ahamiyati yo'q
",0
"ishladim, lekin ... mening butun vmemim ishlatilmayapti va o'yinlar hali ochilishdan oldin halokatga uchraydi. vmem 1150 mb, almashinish har ikkalasini ham 100 va 50 da sinab ko'rdi
",0
"katta dastur, lekin, albatta, brus jennerga jasorat mukofotini beradigan barcha jasurlarga qanday haqoratli ekanligini u erda hamma jenner qilgani uning to'plarini kesib tashladi, chunki hech kim buni qila olmasligi uchun mukofotni bekor qilmaydi
",0
"scammer fraud mahsuloti qo'shimcha qo'yishimiz uchun sizning ota-onanizingizni sevishingiz va biz bilan tug'ilgan bir jo'natish mumkin satib olib beriladi ...
",0
"ilova ishlamayapti. ilova faqat bir marta ishlangan va endi u to'liq vaqt sarflashda ishlamaydi
",0
"omg juda yomon. hech qanday maqsadga ega emas, va siz qilgan barcha narsalar odamlarni oladi va tezlikni nazorat qiladi
",0
"ilova fonda bir necha daqiqa ichida qulab tushadi va men doimiy ravishda tushib ketganligi haqidagi bildirishnomalarni olaman, bu dastur qulab tushgan pop-uplar uchun juda bezovta va hatto ochiq emas, balki fonda ishlayotgan
",0
"chiqindi bu hech qachon yomon ob-havo dasturi. hech narsa qilmasdan. hech narsa yo'q, deb qisqa bir shaklda ko'rinadi.
",0
"muzqaymoq ushlab oldi. uni ijro qilib bo'lmadi
",0
"bingo ezib tashlash men mini o'yinga kirishga harakat qilsam, o'yinni qaytadan boshlayman. yangilashdan oldin u yaxshi ishladi. men faqat o'yinni o'chirib tashlamoqchiman. menga o'yinni yoqtirar edim, ammo kreditlar hech qachon ortmagan
",0
"kechirasiz, reklama dasturlari android.admob.a mavjud
",0
"sencorlar to'g'ri ishlamaydi. sensor harorati selsiyning o'lchamlari uchun ishlamaydi, ammo fahrenheit shkalasida ishlaydi. qanaqasiga
",0
"yaxshi, ammo boshqa yangilanishga muhtojman, lekin uni yangilashni xohlayman, iltimos yangilab turing, iltimos, reklama muammolari haqida gapiradigan odamlarni yangilab turing, menda e'lon yo'q va bu versiyani sizga qanday sharmandalik bor. men nafratlanaman va uni yangi yangilanishni yomon his qilishni yaxshi ko'raman
",0
"o'yinni o'ynash sizga juda ko'p jumboq bilan o'ynashga imkon bermaydi. va ularni xarid qilmaguncha ko'proq tokenlarni kiritish uchun hech qanday usul yo'q.
",0
"qisqa o'yin. so'nggi 3 daqiqada yakunlandi. 2,99 emas ..
",0
"player multiplayerda fikr yuritish, albatta, sucks .... iltimos, ushbu paart uchun someth8ng qilish .... foydalanuvchi bilan gr8 ...
",0
"foydalanuvchining profili rejimlariga juda mos kelmaydigan. profillar yarmiga va yarim soat ichida tekkizilmaydi. ba'zan ular profilni to'g'ri qabul qilmaydilar. bu ajoyib dastur bo'lishi mumkin edi, ammo bu funksionallikni olmasdan juda foydasiz.
",0
"juda oson, ammo juda oson va hatto 3 yoshda edi
",0
"yangiliklar yangiliklar oldingi yangiliklar yangiliklar biz yangiliklar o'rtasida almashinishimiz yaxshiroq edi. endi har safar qaytib kelishim kerak.
",0
"ishlay olmayman har safar ilovani ochganimda, u faqat 2 ta asosiy ekranga o'tadi. faqat bir marta bu ishni qilgandim, lekin u juda zerikarli edi va men qanotlarni topa olmadim. bu juda ajoyib ko'rinadi, shuning uchun tuzatish va men 5 yulduzni baholayman. rahmat
",0
"htc m9 frames jirkanchli snapdragon 810 da dahshatli. har bir narsa uchun harakat m7 snapdragon 600 m8 snapdragon 801.
",0
"bir yil davomida hech qanday yangilanish yo'q ... endi uni sotib olishning hojati yo'q ... profillar deyarli har doim ko'p ishlamaydi
",0
"men tashqariga chiqqanda g'aroyib xato yuz berdi va u ekranimga qaytdi, iltimos uni tuzatib qo'ying. men buni 5 yulduzga beraman.
",0
"ushbu ilova ajoyib bo'lishi mumkin edi, lekin endi har bir narsani ochaman, u qulab tushadi yoki yopiladi. u yuklamoqchi bo'lganidek harakat qiladi, lekin keyinchalik faqat tushadi. men ushbu ilovani yaxshi ko'raman
",0
"siqish bu boshqa o'yinlarni o'ynashga o'xshardi.
",0
"ishlamayapti android qurilmamda muzlashadi. men pulni qaytarishni xohlayman.
",0
"tez-tez yangilab turing. har doim bir necha kundan keyin yangilanishni so'raydi. so'nggi marta noto'g'ri ko'rsatilmoqda. chaqiriq sifati juda yomon. har doim boshqa tomondan aks ettirish.
",0
"rigged siz 1000 ta bo'lishi mumkin va yo'qotishingiz mumkin. sizga chip sotib olishingiz kerak. 5.49 dazmolning har doim yo'qolishidan ko'ra yaxshiroqdir.
",0
"taymer ishlamaydi men olish uchun vaqt sarflaydigan bir nechta narsalarni sotib oldim, lekin taymer ishlamayapti. men tarmoqqa ulangan bo'lishim kerakligini aytadi. men mobil va wifi bo'lganman. energiya endi to'ldirilmaydi, endi men siqilganman ... gluni o'chirib tashlayapsiz
",0
"ishlamaydi, bu sizga ish bermaydi, ehtimol, ko'plab bolalarni haqiqatan tuzatmoqda
",0
"tik turadi, biroz asabiylashadi bu ba'zan ishlaydi, ba'zan esa app emas.
",0
" hech narsa noto'g'ri. menda etarli joy yo'q, lekin pulni qaytarib ololmayman. iltimos, menga yordam bering. hech kim meni tinglayaptimi, o'ynashni istamaydigan o'yin uchun 6 dollar yo'qotganim bilan yashashni istamayman.
",0
"nexus yangilanishi uchun ishlamaydi
",0
"sizda 10 raqamingiz qolgan bo'lsa-da, lekin aslida bu sizning barchangizga bermaydi ... siz tezda chap tomondagi raqamlarni ko'rasiz va aslida faqat 1 yoki 2 raqam chaqirildi
",0
"dahshatli tog'-ko'tarish poyezdiga o'xshamang. juda ham yaxshi, dahshatli grafikalar bo'lishi mumkin.
",0
"xozirgi kunga kelib kechikish va jamoaga kirish xatosini talab qilish uchun yaxshi o'yin faqat kechikishlar bo'ladi
",0
"nolinchi yulduzlar. nexus 6-dagi qo'shimcha kontentni yuklab bo'lmadi. ko'p wifi ulanishlarini va lte ma'lumotlarim tarmog'ini sinab ko'rdim. ma'lumotlarni o'chirib tashladi va ilovadan o'chirib qo'yildi va qaytadan urinildi. hali ham yo'q. pulimni qaytarib olishni xohlayman.
",0
"eng yomoni, bu dastur haqiqatan ham yomon.
",0
"yangilang, bu galaksi tabimda asta-sekin harakat qiladi, men uni o'ynashni xohlayman
",0
"ushbu o'yin sucks, men faqat 3 lvls egallagan va bu axloqsiz o'yin haqida ko'proq lvls uchun pul so'radi, bu stupid oyni download hech qachon
",0
"bu juda ajoyib o'yin edi. ular dahshatli grafikani yangilash bilan juda yaxshi o'yinni boyitgan ko'rinadi. 5 dan 2 gacha. dahshatli.
",0
"bonusni qaerdan oldim, har kuni qaytib kelgan bonusli o'yinni qabul qilardim va bu har kuni kundan-kunga ko'paytirildi. endi har 4 soatda bonus olaman. fix va men 5 yulduz beraman.
",0
"dahshatli o'yin
",0
"androidlar uchun tuzatma o'yin ochilishni istamaydi va men pulimni yo'qotish his qilyapman. uzoq vaqtdan beri mening ipod-da bor edi va hech qanday muammo yo'q edi. buni tuzatishingiz kerak va baxtli ravishda uni 5 yulduzli baholash qilib, uni o'ynashim kerak.
",0
"yaxshi ishlamaydi va oxirgi yangilanishdan beri ko'plab pullarni hech qachon yutib chiqmaysiz. men tangalar uchun pul to'layman
",0
"juda ham yomon, bu o'yin qilish uchun hech qanday urinishlar qanday qo'llanilishi haqida porloq bir misol. natija shuncha kambag'al bo'lsa-da, bu bepul bo'lsa ham, u yomon emas.
",0
"singstar mikrofonini o'rnatadi, lekin u bir xil tarmoqdagi ps3-ni topa olmaydi ... bir oz g'alati
",0
"uupgrad eski versiya yaxshiroqdir. spin bilan bog'liq muammolar. siz buni ko'ra olmaysiz. 9bb bonus miqdori va yangilanishimdan beri tabletimdan butunlay foydalana olmaysiz. u tiklashni boshlaydi va 55-daqiqada to'xtaydi. o'yin o'zini o'zi tuzatganidek ko'rinadi
",0
"eng yomon alteast umidchilarga to'g'ri qaror qabul qilishlariga imkon bermaydi, ular hech qachon raqib jamoasi uchun daromad olmaydilar. mening barcha lahzali tortishishimga qarama-qarshi o'yinlarga aylanib ketishim mumkin, ammo raqib jamoasi har doim 85 metr uzoq oltita musobaqada o'ynaydi
",0
"to'liq musobaqa uchun bombalar tashlanadi. to'liq musobaqada har doim bomba tashlaydi. mening barcha ballarimni yo'qot. bunday ajoyib dastur bo'lishi mumkin, ammo juda ko'p ish kerak edi. sizning mobil brauzeringizda borish va u yerda hamma narsani qilish yaxshiroq.
",0
"utter crap oxirgi yangilanishdan beri hamma narsa buzilgan. bu juda ham ajoyib dastur bo'lib, hozirda yozib olingan videoning sifati 0 ta axlat. iltimos, fix
",0
"u ishlamayapti men matbuotni zudlik bilan to'xtatishni to'xtatib turadi. agar u tuzatilmasa, uni o'chirib tashlayman.
",0
"qo'rqinchli ilova men ko'rgan eng noto'g'ri ilova, uyali telefonim har doim ochiq va mobil ma'lumotlarga ega va hali ham mening sayohatlarimni yozib olmagan va jami qoladi.
",0
"lollipopni ishga tushirishda ishlamayapti
",0
"men kamida 10 marta sinab ko'rdim va u 495 marta xato qilmoqda, agar u menga yordam berishi mumkin bo'lsa, u ur 5 yulduz oladi
",0
"ushbu ilovani yaxshi ko'raman, lekin bu ilovani yaxshi ko'raman, chunki men engil versiyani sinab ko'rdim, lekin har safar yuklab qo'yganimda 505 xato kodini olaman. iltimos yordam bering.
",0
"batafsil tarkibga ehtiyoj bor.
",0
"yo'qotilgan barcha harakatlarni darhol tuzatib oling. mening planshetni to'g'ri ishlashini bilish uchun bir necha kun kutishga to'g'ri kelgan va hozirda barcha harakatlarni yo'qotganligini tekshirish kerak edi. hisobning nomi elite'dir
",0
"qo'rqishlar lg g4 qurilmasiga tushadi. men bu ketma-ketlikni yaxshi ko'raman va o'ynash uchun juda xursandman. buning uchun pd, lekin o'ynay olmayman. iltimos, tuzatish 5 yulduzni berishni xohlar edim.
",0
"nima uchun ular sizning qo'lingizni tugatib qo'yish uchun pul to'lashlari kerak, chunki hamma narsalar ahmoqdir
",0
"yomon juda yomon dastur, kirdan tashqariga kirish, vaqtni sarflash
",0
"omg birinchidan, u o'z shaxsiy qismini ko'rsatadi, ikkinchisi esa men o'zimning ota-onamda o'ynayotgan qizman
",0
"ogohlantrish bu oyani qilmaydi. otga va poyga olishni xohladim aptal otlar poygasini tomosha qilish uchun katta miqdordagi pulni joylashtirmang
",0
"yo'qotilgan narsalar forklift piterni sotib olmaysiz, vaqt sayohatidagi blimp yo'qolib qoldi, shuning uchun men oliviyani ocholmayman va king butt va mister weed kabi pullar uchun to'lanadigan belgilar ham yo'qolgan. iltimos,
",0
"o'yinning o'zi yaxshi, lekin ... kodlash jahannamga o'xshashdir. agar bu kofir smartfondagi fonga o'tmasa, u qora ekranga qaratiladi.
",0
"majburiyatni yopish agar siz sug'orishga urinayotganda ... pulli dastur uchun juda chirimang. iltimos, tuzatish.
",0
"xuddi shu narsa qayta-qayta takrorlanadi. juda rag'batlantiruvchi. bu o'yinni umuman o'ylamaydilar. toca bokada juda yaxshi o'rganish o'yinlari bor
",0
"nima bo'ldi bu noto'g'ri ish samsung planshetida ishlamaydi. mening o'g'lim dipdapni sevadi, iltimos, muammolarni hal qiling.
",0
"galaxy tab 4 7.0 ga o'rnatib bo'lmadi
",0
"juda yaxshi emas men velosipedni bog'lab qo'yganimda, u to'g'ri harakatlanadi
",0
"ishni to'xtatdim, pulimni qaytarib olishni xohlayman. bolalarim bu ilovani sevardi. juda bezovta
",0
"ishlamaydi. ushbu o'yinni sotib olmang, hatto qizim o'ynashiga ham ruxsat bermaydi. u yuklamaydi. men pulni ushbu o'yin uchun qaytadan istayman. u buni tuzatishi yoki uni olib tashlashi kerak, va hatto pul ishlamayotgan odamlarga pulni sarflashni to'xtatishi kerak
",0
"pulning chiqindisi bu dastur sodda ovoz kartasi. iste'mol qilingan barcha turdagi asboblar kutilgan edi. pulimni qaytarib olishni xohlaysanmi?
",0
"yaxshi buyon
",0
"17-bosqichda bir xil joyga 4 marotaba qulab tushdi. belgilangan vaqtda yulduzni ko'tarish. aks holda o'yinni davom ettira olmaydi.
",0
"arzon arpa o'ynash uchun pul beradi. ular sizning kartangizni tangalar sotib olish uchun ishlatishingizni istaydilar. o'yin haqida yaxshiroq bo'lgan yagona narsa, uning hikoyaning oxiriga o'xshaydi. men telefonimni qo'ygan eng yomon o'yinni o'chirib tashlayman.
",0
"reklamalar juda katta. o'yinlarni o'ynatib bo'lmaydi, chunki reklamalar ekranni egallab turibdi
",0
"it wont istroq ilovaga tegsa, mening ekranim qora bo'lib, so'ngra mening ilovalarimga qaytadi, chunki u ishlamaydi, agar men salbiy yulduzlarni berolsam, buni qilolmayman.
",0
"muzqaymoq to'rtinchi darajagacha dondurur. undan uch marta ketdim va u xuddi shu narsani qilardi. displey shiddatli va ekran bo'ylab so'zlarni eshitadi. orqamni qaytarib berishni istamagan bir dollar sarf qildim, lekin qaytarib olish opsiyasi yo'q edi. katta rahmat.
",0
"reklamalar yosh bolalar uchun yomon. o'tirib o'tirishga tayyor bo'lmaguningizcha, yuklamang, chunki u sizning bolalaringiz o'ynaydi
",0
"zerikish x ni olishimiz mumkin emas, xolos. uni xech qachon yuklab olmasligingiz va vaqtni sarflamasligingiz kerak
",0
"mening o'yinim cho'kdi, xarita tushdi va my og'izmi
",0
